0,2200.000000,100.000000,100.000000,75.000000,1707.200928,240.000000
4
1,0.000000,1260.000000,20.000000,50.000000
1,1070.000000,1260.000000,40.000000,50.000000
1,1450.000000,1260.000000,20.000000,50.000000
1,2370.000000,1260.000000,20.000000,50.000000
1,0.000000,1295.000000,20.000000,50.000000
1,1070.000000,1295.000000,400.000000,50.000000
1,2370.000000,1295.000000,20.000000,50.000000
1,0.000000,1330.000000,20.000000,50.000000
1,2370.000000,1330.000000,20.000000,50.000000
1,0.000000,1365.000000,20.000000,50.000000
1,2370.000000,1365.000000,20.000000,50.000000
1,0.000000,1400.000000,20.000000,50.000000
1,2370.000000,1400.000000,20.000000,50.000000
1,0.000000,1435.000000,20.000000,50.000000
1,2370.000000,1435.000000,20.000000,50.000000
1,0.000000,1470.000000,110.000000,50.000000
1,2370.000000,1470.000000,20.000000,50.000000
1,0.000000,1505.000000,20.000000,50.000000
1,2370.000000,1505.000000,20.000000,50.000000
1,0.000000,1540.000000,20.000000,50.000000
1,2370.000000,1540.000000,20.000000,50.000000
1,0.000000,1575.000000,20.000000,50.000000
1,2370.000000,1575.000000,20.000000,50.000000
1,0.000000,1610.000000,20.000000,50.000000
1,2370.000000,1610.000000,20.000000,50.000000
1,0.000000,1645.000000,20.000000,50.000000
1,2370.000000,1645.000000,20.000000,50.000000
1,0.000000,1680.000000,20.000000,50.000000
1,2370.000000,1680.000000,20.000000,50.000000
1,0.000000,1715.000000,20.000000,50.000000
1,2370.000000,1715.000000,20.000000,50.000000
1,0.000000,1750.000000,20.000000,50.000000
1,2370.000000,1750.000000,20.000000,50.000000
1,0.000000,1785.000000,20.000000,50.000000
1,2370.000000,1785.000000,20.000000,50.000000
1,0.000000,1820.000000,20.000000,50.000000
1,2370.000000,1820.000000,20.000000,50.000000
1,0.000000,1855.000000,20.000000,50.000000
1,2370.000000,1855.000000,20.000000,50.000000
1,0.000000,1890.000000,20.000000,50.000000
1,2370.000000,1890.000000,20.000000,50.000000
1,0.000000,1925.000000,20.000000,50.000000
1,2370.000000,1925.000000,20.000000,50.000000
1,0.000000,1960.000000,20.000000,50.000000
1,2370.000000,1960.000000,20.000000,50.000000
1,0.000000,1995.000000,20.000000,50.000000
1,2370.000000,1995.000000,20.000000,50.000000
1,0.000000,2030.000000,20.000000,50.000000
1,2370.000000,2030.000000,20.000000,50.000000
1,0.000000,2065.000000,20.000000,50.000000
1,2370.000000,2065.000000,20.000000,50.000000
1,0.000000,2100.000000,20.000000,50.000000
1,2370.000000,2100.000000,20.000000,50.000000
1,0.000000,2135.000000,20.000000,50.000000
1,2370.000000,2135.000000,20.000000,50.000000
1,0.000000,2170.000000,20.000000,50.000000
1,2370.000000,2170.000000,20.000000,50.000000
1,0.000000,2205.000000,20.000000,50.000000
1,2370.000000,2205.000000,20.000000,50.000000
1,0.000000,2240.000000,20.000000,50.000000
1,2370.000000,2240.000000,20.000000,50.000000
1,0.000000,2275.000000,20.000000,50.000000
1,2370.000000,2275.000000,20.000000,50.000000
1,0.000000,2310.000000,20.000000,50.000000
1,2370.000000,2310.000000,20.000000,50.000000
1,0.000000,2345.000000,20.000000,50.000000
1,2370.000000,2345.000000,20.000000,50.000000
1,0.000000,2380.000000,20.000000,50.000000
1,2370.000000,2380.000000,20.000000,50.000000
1,0.000000,2415.000000,20.000000,50.000000
1,2370.000000,2415.000000,20.000000,50.000000
1,0.000000,2450.000000,20.000000,50.000000
1,2370.000000,2450.000000,20.000000,50.000000
1,0.000000,2485.000000,20.000000,50.000000
1,2370.000000,2485.000000,20.000000,50.000000
1,0.000000,2520.000000,2390.000000,50.000000
3,90.000000,560.000000,90.000000,50.000000
3,2070.000000,1120.000000,50.000000,50.000000
3,2210.000000,1120.000000,100.000000,50.000000
6,760.000000,210.000000,40.000000,35.000000,761.000000,225.000000
6,1320.000000,210.000000,40.000000,35.000000,1321.000000,225.000000
6,370.000000,315.000000,40.000000,35.000000,371.000000,165.000000
6,730.000000,455.000000,40.000000,35.000000,665.000000,581.000000
6,1200.000000,1260.000000,40.000000,35.000000,1219.000000,1260.000000
6,1330.000000,1260.000000,40.000000,35.000000,1410.000000,1260.000000
8,570.000000,210.000000,100.000000,100.000000,721.000000,215.000000
8,220.000000,315.000000,100.000000,100.000000,371.000000,320.000000
